modelo,repeticao,pergunta,edital,tema,item_esperado,configuracao,status,valores_esperados,erro_conferencia,correta,referenciada,correta_com_referencia,item_recuperado,citou_item,tokens_entrada,latencia_ms,resposta
Claude Sonnet 5,2,q11-tec,MIB R2 — Tecnologias Digitais,avaliação,8,Configuração com busca adicional,answered,true,,true,true,true,true,true,28518,22709,"**Nota mínima para aprovação:** Serão consideradas aprovadas na etapa de Análise de Mérito as propostas que obtenham pontuação igual ou superior a 14 (quatorze) pontos [c_3a6d29] [c_480c28]. Além disso, serão eliminadas as propostas que receberem nota 0 em ao menos um dos seguintes critérios: ""Grau de Incerteza Tecnológica"", ""Abrangência"" e ""Relevância do Tema Dentro das Prioridades do Setor"" [c_3a6d29] [c_480c28]. **Como a nota final é calculada:** A nota de cada proposta resulta da soma da pontuação obtida nos indicadores de Grau de Inovação, de Relevância da Inovação, e de Regionalização [c_7a44ed] [c_d6b138]. Esses indicadores são compostos por (cada um pontuado de 0, 1 ou 2, peso 1, exceto Regionalização que é 0 ou 1) [c_760b8a] [c_d6b138]: - **Grau de Inovação:** Abrangência; Grau de Incerteza Tecnológica; Qualificação da Equipe; Composição dos Itens de Dispêndio; Trajetória de Inovação da Empresa [c_760b8a] [c_d6b138]. - **Relevância da Inovação:** Relevância do Tema Dentro das Prioridades do Setor; Parceria com ICTs; Impacto na Estrutura de Mercado; Internacionalização; Externalidades [c_d6b138]. - **Regionalização:** Local principal de execução do projeto está na região No"
Claude Sonnet 5,2,q11-agr,Agricultura Familiar para ICTs 2026,avaliação,11.3.1,Doc. inteiro,answered,true,,true,true,true,true,true,29027,11327,"# Nota mínima e cálculo da nota final **Nota mínima (critério de eliminação):** Serão eliminadas as propostas com obtenção de média ponderada inferior a 3,5 (três pontos e meio), considerando-se a totalidade dos critérios de avaliação [sec-d1-11.3.1.1]. Também será eliminada a proposta que obtiver nota 1 (um) no critério 3 – Consistência e adequação do Projeto, atribuída quando o conjunto de cortes dos itens do orçamento passíveis de recomendação inviabilize a execução da proposta ou fique caracterizada a inviabilidade de execução da proposta [sec-d1-11.3.1.2]. **Cálculo da nota final (média ponderada):** A avaliação de mérito é feita por meio de 5 critérios, cada um com nota de 1-5 (exceto o critério 5, que é 0-5) e peso próprio [sec-d1-11.3]: | Critério | Notas | Pesos | | --- | --- | --- | | 1. Aderência ao Edital, Desenvolvimento C&T e Resultados Esperados | 1-5 | 5 | | 2. Equipe | 1-5 | 5 | | 3. Consistência e adequação do Projeto | 1-5 | 5 | | 4. Contribuição do projeto aos objetivos do Setor | 1-5 | 4 | | 5. Parcerias previstas (item 5.6) | 0-5 | 2 | [sec-d1-11.3] Observações adicionais sobre o critério 5: será atribuída nota zero caso a proposta não traga as informações sol"
Claude Sonnet 5,2,q11-agr,Agricultura Familiar para ICTs 2026,avaliação,11.3.1,RAG vetorial,answered,true,,true,true,true,true,true,6598,6168,"Sobre a nota mínima para aprovação: - Serão **eliminadas** as propostas que obtiverem **média ponderada inferior a 3,5 (três pontos e meio)**, considerando-se a totalidade dos critérios de avaliação (item 11.3.1.1) [c_bd5031]. - Também serão eliminadas as propostas que obtiverem **nota 1 (um) no critério 3 – Consistência e adequação do Projeto**, quando o conjunto de cortes dos itens do orçamento passíveis de recomendação inviabilizar a execução da proposta, ou ficar caracterizada a inviabilidade de execução (item 11.3.1.2) [c_bd5031]. - Será atribuída **nota zero ao critério 5**, caso a proposta não traga as informações solicitadas no item 5.6.1 (item 11.3.2) [c_bd5031]. Sobre como a nota final é calculada: Não consta nos documentos selecionados a fórmula ou o detalhamento do cálculo da ""média ponderada"" (quais são os pesos de cada critério de 1 a 5). Os trechos fornecidos mencionam a existência de critérios 1 a 5 e o uso de ""média ponderada"" para eliminação (item 11.3.1.1) [c_bd5031], mas não trazem a tabela de pesos nem a fórmula de cálculo. Para obter essa informação, você pode indicar se há uma seção específica sobre ""Critérios de Avaliação"" (por exemplo, item 11.2 ou anexo de"
Claude Sonnet 5,2,q11-agr,Agricultura Familiar para ICTs 2026,avaliação,11.3.1,Configuração híbrida,answered,true,,true,true,true,true,true,10593,10609,"**Nota mínima para aprovação:** Serão eliminadas as propostas que obtiverem ""média ponderada inferior a 3,5 (três pontos e meio), considerando-se a totalidade dos critérios de avaliação"" [c_bd5031] [c_b91065]. Ou seja, a nota mínima para não ser eliminada é 3,5. Além disso, a proposta também é eliminada se obtiver ""nota 1 (um) no critério 3 - Consistência e adequação do Projeto"", atribuída ""quando o conjunto de cortes dos itens do orçamento passíveis de recomendação inviabilize a execução da proposta ou ficar caracterizada na proposta a inviabilidade de execução da proposta"" [c_bd5031] [c_b91065]. **Como a nota final (média ponderada) é calculada:** O Comitê de Avaliação analisa 5 critérios, cada um com nota de 1 a 5 (exceto o critério 5, que vai de 0 a 5) e um peso específico [c_b91065] [c_ed25e4]: | Critério | Notas | Peso | |---|---|---| | 1. Aderência ao Edital, Desenvolvimento C&T e Resultados Esperados | 1-5 | 5 | | 2. Equipe | 1-5 | 5 | | 3. Consistência e adequação do Projeto | 1-5 | 5 | | 4. Contribuição do projeto aos objetivos do Setor | 1-5 | 4 | | 5. Parcerias previstas (item 5.6) | 0-5 | 2 | [c_b91065] [c_ed25e4] Observações complementares: - Será atribuída nota zero "
Claude Sonnet 5,2,q11-agr,Agricultura Familiar para ICTs 2026,avaliação,11.3.1,Configuração com busca adicional,answered,true,,true,true,true,true,true,36621,34486,"**Nota mínima para aprovação:** Serão eliminadas as propostas que obtiverem média ponderada inferior a 3,5 (três pontos e meio), considerando a totalidade dos critérios de avaliação [c_bd5031] [c_b91065]. Além disso, a proposta também será eliminada se obtiver nota 1 (um) no critério 3 - Consistência e adequação do Projeto, atribuída quando o conjunto de cortes dos itens do orçamento inviabilizar a execução da proposta [c_bd5031] [c_b91065]. **Cálculo da nota final:** Não consta nos documentos selecionados a fórmula exata (ex.: soma do produto nota × peso dividido pela soma dos pesos) de cálculo da média ponderada. O que consta é a estrutura dos critérios e respectivos pesos [c_b91065] [c_ed25e4]: | Critério | Notas | Peso | |---|---|---| | 1. Aderência ao Edital, Desenvolvimento C&T e Resultados Esperados | 1-5 | 5 | | 2. Equipe | 1-5 | 5 | | 3. Consistência e adequação do Projeto | 1-5 | 5 | | 4. Contribuição do projeto aos objetivos do Setor | 1-5 | 4 | | 5. Parcerias previstas (item 5.6) | 0-5 | 2 | Observações complementares: - Será atribuída nota zero ao critério 5 caso a proposta não traga as informações solicitadas no item 5.6.1 [c_bd5031] [c_b91065]. - Em caso de empate na"
Claude Sonnet 5,2,q12-reg,Subvenção Regional,avaliação,,Doc. inteiro,answered,true,,true,true,true,,,22104,6674,"Não consta nos documentos selecionados uma ""pontuação adicional"" (bônus) prevista no edital ou em seus anexos. Os documentos fornecidos descrevem apenas os indicadores regulares de avaliação (Consistência da Proposta, Grau de Inovação e Relevância da Inovação) com suas notas e pesos [sec-d2-12.3.2], a fórmula de nota final por média ponderada [sec-d2-12.4], a nota mínima de aprovação de 1,20 [sec-d2-12.5] e os critérios de desempate [sec-d2-12.6.1], sem menção a acréscimo/pontuação extra por algum critério específico. Caso exista uma regra desse tipo em outro anexo ou aviso não incluído neste contexto (ex.: FAQ, retificação específica sobre pontuação), seria necessário fornecer esse documento para eu confirmar a resposta."
Claude Sonnet 5,2,q12-reg,Subvenção Regional,avaliação,,RAG vetorial,answered,true,,true,true,true,,,9318,6820,"Não consta nos documentos selecionados. Os trechos fornecidos tratam dos critérios de análise de mérito, pontuação mínima de aprovação (1,20 - 60% do máximo possível) [c_c4e782] e critérios de desempate (Abrangência, Externalidades, Grau de Incerteza Tecnológica, Qualificação da Equipe, entre outros) [c_c4e782], mas não mencionam nenhuma ""pontuação adicional"" ou bônus específico. Para localizar essa informação, você pode indicar o termo exato usado no edital (ex.: ""pontuação adicional"", ""bonificação"" ou algum critério específico) ou anexar o trecho/anexo do documento que trata do assunto."
Claude Sonnet 5,2,q12-reg,Subvenção Regional,avaliação,,Configuração híbrida,answered,true,contradiz,false,true,false,,,23712,7035,"Não consta nos documentos selecionados. Os trechos fornecidos descrevem os indicadores e pesos da Análise de Mérito (Consistência da Proposta, Grau de Inovação e Relevância da Inovação, com notas de 0, 1 e 2 e peso 1 cada) [c_f128ad], mas não mencionam nenhuma ""pontuação adicional"" ou bônus específico concedido sob determinadas condições."
Claude Sonnet 5,2,q12-reg,Subvenção Regional,avaliação,,Configuração com busca adicional,partial,true,,true,true,true,,,41155,16834,"Não consta nos documentos selecionados. Os trechos apresentam os critérios de avaliação e desempate da Análise de Mérito (item 12.3.2 e 12.6.1) [c_f128ad], mas não mencionam nenhuma pontuação adicional ou bonificação (por exemplo, por critérios de cotas, mulheres, negros, PCD ou similares)."
Claude Sonnet 5,2,q12-tec,MIB R2 — Tecnologias Digitais,avaliação,7.2.2,Doc. inteiro,answered,true,,true,true,true,true,true,25808,5493,"Não consta nos documentos uma ""pontuação adicional"" com essa denominação. No critério de Regionalização, a pontuação é de 0 ou 1, concedida quando ""Local principal de execução do projeto está na região Norte, Nordeste ou Centro-Oeste"" [sec-d1-7.2.2]. Se a pergunta se referir a outro tipo de pontuação (ex.: bônus específico de recurso ou de reserva orçamentária), essa informação não consta nos documentos selecionados — você pode indicar mais precisamente a que tipo de pontuação adicional se refere para que eu possa verificar."
Claude Sonnet 5,2,q12-tec,MIB R2 — Tecnologias Digitais,avaliação,7.2.2,RAG vetorial,answered,false,,false,true,false,false,false,9226,5572,"Não consta nos documentos selecionados. Os trechos fornecidos mencionam que a nota final resulta da soma dos indicadores de Grau de Inovação, Relevância da Inovação e Regionalização [c_7a44ed], e que a pontuação mínima de aprovação é 14 (quatorze) pontos [c_480c28], mas não há, nos trechos disponíveis, detalhamento sobre uma ""pontuação adicional"" específica nem as condições para sua concessão. Para eu localizar essa informação, você pode indicar o termo exato usado no edital (ex.: ""pontuação extra"", ""bônus"", algum item específico do Anexo 1) ou anexar o trecho/seção do documento que trata desse critério."
Claude Sonnet 5,2,q12-tec,MIB R2 — Tecnologias Digitais,avaliação,7.2.2,Configuração híbrida,answered,true,,true,true,true,true,true,24630,12656,"Há um indicador de **Regionalização** que atribui pontuação adicional às propostas [c_d6b138]: - **Indicador:** Regionalização — ""Local principal de execução do projeto está na região Norte, Nordeste ou Centro-Oeste."" Nota possível: 0 e 1, com peso 1 [c_d6b138]. - Essa nota compõe a pontuação final da proposta, já que ""Será atribuída uma nota para cada proposta, que resultará da soma da pontuação obtida nos indicadores de Grau de Inovação, de Relevância da Inovação, e de Regionalização"" (item 7.2.3) [c_7a44ed] [c_d6b138]. **Condição para obtenção do ponto:** o local principal de execução do projeto estar em uma dessas três regiões [c_d6b138]. **Observação complementar:** há ainda uma reserva orçamentária associada a projetos executados nessas regiões, exigindo que sejam ""executados obrigatoriamente nas regiões Norte, Nordeste ou Centro-Oeste"", podendo atividades acessórias ocorrerem em Sul/Sudeste sem descaracterizar o local de execução (item 4 do Anexo 1) [c_5566ca]. Não consta nos documentos selecionados."
Claude Sonnet 5,2,q12-tec,MIB R2 — Tecnologias Digitais,avaliação,7.2.2,Configuração com busca adicional,answered,true,,true,true,true,true,true,46076,21407,"Nos critérios de Análise de Mérito (item 7.2.2 do Edital), há o indicador **Regionalização**, com nota **0 e 1** e peso **1**, que avalia se o ""Local principal de execução do projeto está na região Norte, Nordeste ou Centro-Oeste"" [c_d6b138] [c_23803b]. Ou seja, a pontuação adicional (1 ponto) no critério de Regionalização é concedida quando o local principal de execução do projeto estiver nas regiões Norte, Nordeste ou Centro-Oeste [c_23803b]. Essa nota compõe a soma final da proposta, conforme item 7.2.3: ""Será atribuída uma nota para cada proposta, que resultará da soma da pontuação obtida nos indicadores de Grau de Inovação, de Relevância da Inovação, e de Regionalização"" [c_7a44ed] [c_d6b138]. Não consta nos documentos selecionados."
Claude Sonnet 5,2,q12-agr,Agricultura Familiar para ICTs 2026,avaliação,,Doc. inteiro,answered,true,,true,true,true,,,29025,6848,"Não consta nos documentos selecionados a expressão ""pontuação adicional"". O que existe no edital é o critério de mérito nº 5 (Parcerias previstas), avaliado de 0 a 5, com peso 2 [sec-d1-11.3]: - Serão consideradas na avaliação de mérito as parcerias celebradas pela ICT com entidades de assistência técnica e extensão rural, cooperativas, organizações da sociedade civil, organizações comunitárias, movimentos sociais e entidades representativas de coletivos de Agricultores(as) Familiares, Pescadores(as) Artesanais, Aquicultores(as), Povos Indígenas, Comunidades Quilombolas e Povos e Comunidades Tradicionais [sec-d1-5.6]. - Essas parcerias devem ser comprovadas por carta de anuência, contratos, acordos de cooperação, protocolos de intenções ou outros instrumentos jurídicos vigentes no momento da apresentação da proposta, anexados ao Formulário de Apresentação de Propostas [sec-d1-5.6.1]. - A proposta deve apresentar as estratégias de como os resultados do projeto serão disponibilizados pela ICT executora aos parceiros [sec-d1-5.6.2]. - Será atribuída nota zero a esse critério caso a proposta não traga as informações solicitadas no item 5.6.1 [sec-d1-11.3.2]. Se a pergunta se referir a "
Claude Sonnet 5,2,q12-agr,Agricultura Familiar para ICTs 2026,avaliação,,RAG vetorial,not_found,true,,true,true,true,,,7103,3968,"Não consta nos documentos selecionados. Os trechos fornecidos tratam de definições, contratação, contrapartida financeira, recursos, despesas apoiáveis e critérios de eliminação/desempate na avaliação de mérito, mas não mencionam nenhum item específico de ""pontuação adicional"" (como bônus ou pontos extras por critérios específicos). Para localizar essa informação, seria útil informar o termo exato usado no edital (ex.: ""pontuação adicional"", ""bônus"", ""pontuação extra"") ou indicar a seção/anexo onde essa pontuação estaria descrita, para que eu possa buscar o trecho correspondente."
